id,timestamp,source,rating,feedback_text,text_length,timestamp_clean,feedback_clean
1096,2024-02-27 09:47:55,support_ticket,,Notifications stopped working after the update. This is the third time.,71,2024-02-27,notifications stopped working after the update. this is the third time.
1267,02/05/2024,app_store_review,,"It is okay, nothing special",27,2024-02-05,"it is okay, nothing special"
1707,17-Jan-24,app_store_review,5.0,"Love this app, ordering is so smooth and fast (order #948450)",61,2024-01-17,"love this app, ordering is so smooth and fast ()"
2484,"March 15, 2024",support_ticket,3.0,"IT IS OKAY, NOTHING SPECIAL",27,2024-03-15,"it is okay, nothing special"
2208,02/01/2024,app_store_review,,Chat support gave me copy paste answers that did not help. This is the first time.,82,2024-02-01,chat support gave me copy paste answers that did not help. this is the first time.
1731,10/01/2024,support_ticket,5.0,"Great experience overall, food always fresh - my groceries order in Pune",72,2024-10-01,"great experience overall, food always fresh - my groceries order in pune"
1686,Jan 10 2024,support_ticket,1.0,Driver could not find my building and just cancelled (order #558600),73,2024-01-10,driver could not find my building and just cancelled ()
2544,09-Feb-24,survey_comment,1.0,App crashed during payment and then it still deducted money from my card,72,2024-02-09,app crashed during payment and then it still deducted money from my card
2380,Jan 23 2024,app_store_review,4.0,"Super easy to use and quick checkout, well done team. This is the fourth time.",83,2024-01-23,"super easy to use and quick checkout, well done team. this is the fourth time."
2465,03/02/2024,survey_comment,2.0,Delivery person was rude and threw the bag on the floor (order #688450),71,2024-03-02,delivery person was rude and threw the bag on the floor ()
2502,Mar 4 2024,app_store_review,4.0,"Fantastic service, only took two hours for cold food, amazing",61,2024-03-04,"fantastic service, only took two hours for cold food, amazing"
2486,"March 26, 2024",support_ticket,,OK I GUESS,10,2024-03-26,ok i guess
1412,13/03/2024,survey_comment,3.0,Waited two hours and the order was finally cancelled by the app (order #421549),79,2024-03-13,waited two hours and the order was finally cancelled by the app ()
1765,2024-01-06 08:46:11,survey_comment,,Noootifications stopped working after the update (order #131127),64,2024-01-06,noootifications stopped working after the update ()
2268,"March 8, 2024",app_store_review,2.0,MY ORDER ARRIVED ALMOST AN HOUR LATE AND THE FOOD WAS COLD,58,2024-03-08,my order arrived almost an hour late and the food was cold
1124,11/01/2024,survey_comment,3.0,Food was spilled all over the bag when it reached me. This is the fourth time.,78,2024-11-01,food was spilled all over the bag when it reached me. this is the fourth time.
2667,04/03/2024,survey_comment,2.0,Pedido llego tarde y faltaban articulos,39,2024-04-03,pedido llego tarde y faltaban articulos
1598,Jan 15 2024,support_ticket,,Delivery person was rude and threw the bag on the floor Agent Priya was handling it.!!!!,88,2024-01-15,delivery person was rude and threw the bag on the floor agent priya was handling it.!!!!
1861,Jan 5 2024,support_ticket,3.0,Chat support gave me copy paste answers that did not help (order #638512),73,2024-01-05,chat support gave me copy paste answers that did not help ()
1024,2024-03-19 17:03:47,support_ticket,1.0,Waited two hours and the order was finally cancelled by the app (order #411120),79,2024-03-19,waited two hours and the order was finally cancelled by the app ()
1203,02/10/2024,survey_comment,1.0,Login button does nothing on the latest update,46,2024-02-10,login button does nothing on the latest update
2198,2024-01-25 17:22:04,app_store_review,1.0,The map screen freezes and I cannot place an order (order #731160),66,2024-01-25,the map screen freezes and i cannot place an order ()
2367,2024-02-06,app_store_review,1.0,The support agent was very helpful and solved my issue quickly (order #223384),78,2024-02-06,the support agent was very helpful and solved my issue quickly ()
1434,01/20/2024,app_store_review,3.0,Chat support gave me copy paste answers that did not help - my thali order in Pune,82,2024-01-20,chat support gave me copy paste answers that did not help - my thali order in pune
2002,2024-03-17 22:22:29,app_store_review,,The new version drains my battery so fast (order #652150),57,2024-03-17,the new version drains my battery so fast ()
2753,01-Feb-24,survey_comment,,The support agent was very helpful and solved my issue quickly Agent Priya was handling it.,91,2024-02-01,the support agent was very helpful and solved my issue quickly agent priya was handling it.
2504,2024-01-05,app_store_review,5.0,"Fantastic service, only took two hours for cold food, amazing",61,2024-01-05,"fantastic service, only took two hours for cold food, amazing"
2560,"March 22, 2024",survey_comment,2.0,App crashed during payment and then it still deducted money from my card,72,2024-03-22,app crashed during payment and then it still deducted money from my card
1462,15-Mar-24,app_store_review,1.0,Driver could not find my building and just cancelled (order #318877),68,2024-03-15,driver could not find my building and just cancelled ()
2403,01/28/2024,survey_comment,,Coupon SAVE50 did not apply at checkout and I paid full price - my fruits order in Mumbai,89,2024-01-28,coupon save50 did not apply at checkout and i paid full price - my fruits order in mumbai
1468,2024-02-01 07:13:54,support_ticket,5.0,"Great experience overall, food always fresh. This is the second time.",69,2024-02-01,"great experience overall, food always fresh. this is the second time."
2153,21-Jan-24,survey_comment,1.0,Why is there a service fee I never agreed to on my bill - my pizza order in Delhi,81,2024-01-21,why is there a service fee i never agreed to on my bill - my pizza order in delhi
1953,07-Mar-24,app_store_review,,Chat support gave me copy paste answers that did not help (order #784219),73,2024-03-07,chat support gave me copy paste answers that did not help ()
2456,2024-03-01 11:01:42,survey_comment,2.0,Notifications stopped working after the update (order #144003),67,2024-03-01,notifications stopped working after the update ()
1226,,survey_comment,,"I was charged twice for the same order, please refund the extra amount",70,,"i was charged twice for the same order, please refund the extra amount"
2094,2024-03-24 08:33:20,survey_comment,5.0,"FIVE STARS, THE APP IS FANTASTIC AND RELIABLE - MY PIZZA ORDER IN BANGALORE",75,2024-03-24,"five stars, the app is fantastic and reliable - my pizza order in bangalore"
1622,2024-01-03 23:17:37,app_store_review,3.0,"Average experience, could be better",35,2024-01-03,"average experience, could be better"
2702,03/14/2024,support_ticket,,La aplicacion se cierra sola cada vez que intento pagar,55,2024-03-14,la aplicacion se cierra sola cada vez que intento pagar
1859,,support_ticket,2.0,DRIVER COULD NOT FIND MY BUILDING AND JUST CANCELLED,52,,driver could not find my building and just cancelled
2635,"January 24, 2024",app_store_review,,asdkjfh askjdfh kjsdf,21,2024-01-24,asdkjfh askjdfh kjsdf
2663,22-Mar-24,support_ticket,,Pedido llego tarde y faltaban articulos,39,2024-03-22,pedido llego tarde y faltaban articulos
1015,19/01/2024,survey_comment,3.0,Works fine for me most of the time,34,2024-01-19,works fine for me most of the time
2223,,app_store_review,1.0,The invoice amount does not match what the app showed me,56,,the invoice amount does not match what the app showed me
2429,02/14/2024,support_ticket,2.0,"My refund still hasn't come after 10 days, this is ridiculous",66,2024-02-14,"my refund still hasn't come after 10 days, this is ridiculous"
2125,2024-01-25,support_ticket,3.0,oook i guess,12,2024-01-25,oook i guess
2349,,support_ticket,3.0,ok i guess,10,,ok i guess
1251,Jan 26 2024,survey_comment,2.0,Thank you to the agent Priya who handled my complaint so well (order #245998),77,2024-01-26,thank you to the agent priya who handled my complaint so well ()
1365,01/17/2024,support_ticket,1.0,My order arrived almost an hour late and the food was cold. This is the fourth time.,84,2024-01-17,my order arrived almost an hour late and the food was cold. this is the fourth time.
2639,06/02/2024,survey_comment,3.0,?????,5,2024-06-02,?????
1432,2024-02-26,app_store_review,,ok i guess,10,2024-02-26,ok i guess
2156,"January 24, 2024",app_store_review,,"Package was left at the wrong door, I never received it!!!!",59,2024-01-24,"package was left at the wrong door, i never received it!!!!"
2647,2024-02-14,support_ticket,1.0,?????,5,2024-02-14,?????
1899,21/03/2024,survey_comment,5.0,"LOVE THIS APP, ORDERING IS SO SMOOTH AND FAST (ORDER #907526)",61,2024-03-21,"love this app, ordering is so smooth and fast ()"
2171,01/17/2024,survey_comment,2.0,"My refund still hasn't come after 10 days, this is ridiculous",66,2024-01-17,"my refund still hasn't come after 10 days, this is ridiculous"
1732,06-Jan-24,support_ticket,,The new version drains my battery so fast Agent Priya was handling it.,70,2024-01-06,the new version drains my battery so fast agent priya was handling it.
2160,2024-02-10 23:49:02,app_store_review,4.0,"Five stars, the app is fantastic and reliable Agent Arjun was handling it.",74,2024-02-10,"five stars, the app is fantastic and reliable agent arjun was handling it."
2389,02/14/2024,support_ticket,1.0,The invoice amount does not match what the app showed me. This is the fourth time.,82,2024-02-14,the invoice amount does not match what the app showed me. this is the fourth time.
1630,,survey_comment,2.0,The new version drains my battery so fast Agent Sana was handling it.,69,,the new version drains my battery so fast agent sana was handling it.
2116,"March 5, 2024",app_store_review,5.0,"Best delivery service in my city, never had an issue - my thali order in Chennai",80,2024-03-05,"best delivery service in my city, never had an issue - my thali order in chennai"
1154,02/12/2024,survey_comment,3.0,"Double deduction on my card for order, need this reversed asap (order #170499)",78,2024-02-12,"double deduction on my card for order, need this reversed asap ()"
1192,17/02/2024,survey_comment,4.0,"Super easy to use and quick checkout, well done team Agent Meera was handling it.",81,2024-02-17,"super easy to use and quick checkout, well done team agent meera was handling it."
